0 22.8624
100 22.8941
200 22.7912
300 22.8233
400 23.0288
500 23.2363
600 23.2518
700 23.0663
800 23.0901
900 23.2273
1000 23.1887
1100 23.0742
1200 23.0861
1300 23.0549
1400 22.7572
1500 22.653
1600 22.5122
1700 22.7406
1800 23.0832
1900 23.0937
2000 23.0788
2100 22.9547
2200 22.9012
2300 23.2475
2400 23.3602
2500 23.2363
2600 23.081
2700 23.3267
2800 23.3034
2900 22.9821
3000 22.9199
3100 22.8987
3200 22.7836
3300 22.765
3400 22.7784
3500 22.7096
3600 22.6239
3700 22.6836
3800 22.4736
3900 22.6822
4000 22.9703
4100 22.9491
4200 22.9686
4300 23.1099
4400 23.1793
4500 23.2653
4600 23.1949
4700 23.0983
4800 23.2908
4900 23.3673
5000 23.1243
5100 23.0137
5200 23.0409
5300 23.1414
5400 23.2879
5500 23.3648
5600 23.273
5700 23.273
5800 23.4991
5900 23.6239
6000 23.3415
6100 23.0663
6200 22.9559
6300 22.9493
6400 23.023
6500 23.2255
6600 23.3069
6700 23.4091
6800 23.4447
6900 23.2105
7000 22.9723
7100 22.7365
7200 22.6137
7300 22.7578
7400 22.832
7500 22.8492
7600 22.8292
7700 22.8844
7800 22.8033
7900 22.9167
8000 23.2833
8100 23.3616
8200 23.004
8300 22.776
8400 22.964
8500 23.0864
8600 23.0127
8700 23.0938
8800 23.0899
8900 22.8683
9000 22.7687
9100 22.9308
9200 23.0663
9300 23.0281
9400 22.7777
9500 22.6935
9600 22.8359
9700 22.6922
9800 22.6606
9900 22.9967
10000 23.0471
10100 23.1877
10200 23.3014
10300 23.173
10400 23.1375
10500 23.0348
10600 22.9838
10700 22.7945
10800 22.8077
10900 22.728
11000 22.7474
11100 22.593
11200 22.6188
11300 22.6883
11400 23.008
11500 22.8827
11600 22.6903
11700 22.7205
11800 22.7392
11900 22.7448
12000 22.894
12100 22.6583
12200 22.4095
12300 22.5546
12400 22.9144
12500 23.06
12600 23.0573
12700 22.9127
12800 22.9823
12900 22.9986
13000 22.9318
13100 23.0678
13200 22.8913
13300 22.6717
13400 22.4899
13500 22.3919
13600 22.7352
13700 23.0735
13800 23.0066
13900 22.8541
14000 22.9206
14100 22.7117
14200 22.8138
14300 22.7714
14400 22.7867
14500 22.6275
14600 22.6119
14700 22.4859
14800 22.4836
14900 22.5184
15000 22.5337
15100 22.5991
15200 22.5724
15300 22.7257
15400 23.036
15500 23.0755
15600 23.0955
15700 23.0028
15800 23.0906
15900 23.327
16000 23.1743
16100 23.1772
16200 23.2794
16300 23.2747
16400 23.2881
16500 23.0669
16600 23.0508
16700 22.8887
16800 22.7619
16900 22.9089
17000 23.0012
17100 22.9643
17200 22.9153
17300 22.8481
17400 22.9871
17500 22.8775
17600 23.0506
17700 22.9456
17800 23.1069
17900 23.2148
18000 23.5171
18100 23.1347
18200 23.0893
18300 23.1776
18400 23.1235
18500 22.9668
18600 22.6995
18700 22.6598
18800 22.8976
18900 23.2272
19000 23.4247
19100 23.3955
19200 23.1907
19300 23.0461
19400 22.8661
19500 22.8343
19600 22.6805
19700 22.8087
19800 23.0841
19900 23.1327
20000 22.9508
20100 22.9698
20200 22.8847
20300 22.8951
20400 22.9825
20500 23.0384
20600 23.0127
20700 22.9608
20800 22.9595
20900 23.0725
21000 23.086
21100 23.1003
21200 22.9208
21300 22.9766
21400 22.9077
21500 22.9157
21600 22.9695
21700 22.9853
21800 22.9366
21900 23.0104
