0 23.7308
100 23.7902
200 23.6088
300 23.6784
400 23.7729
500 24.1587
600 24.3647
700 24.5813
800 24.5621
900 24.6866
1000 24.5049
1100 24.3269
1200 24.2653
1300 24.0736
1400 24.2285
1500 24.2225
1600 24.1445
1700 24.1797
1800 24.3751
1900 24.4008
2000 24.2394
2100 24.1855
2200 24.0906
2300 24.0671
2400 23.9555
2500 23.9218
2600 24.1363
2700 24.5765
2800 24.4877
2900 24.3363
3000 24.6376
3100 24.6876
3200 24.6526
3300 24.3676
3400 24.1196
3500 23.7481
3600 23.8907
3700 24.0599
3800 24.0124
3900 24.0464
4000 24.0018
4100 24.0313
4200 24.0536
4300 24.1325
4400 24.1801
4500 24.0522
4600 24.2839
4700 24.4703
4800 24.1228
4900 24.0558
5000 24.267
5100 24.1848
5200 24.0463
5300 24.1
5400 24.1896
5500 24.2957
5600 24.3553
5700 24.269
5800 24.398
5900 24.3251
6000 23.987
6100 23.8635
6200 23.9291
6300 24.0337
6400 23.8252
6500 23.779
6600 23.8832
6700 23.7797
6800 23.6081
6900 23.692
7000 23.8343
7100 23.8521
7200 23.6367
7300 23.6844
7400 23.7197
7500 23.9461
7600 24.0116
7700 24.2831
7800 24.0936
7900 23.9193
8000 23.9459
8100 23.819
8200 24.0117
8300 23.9861
8400 24.1156
8500 24.2722
8600 24.319
8700 24.3533
8800 24.033
8900 24.1032
9000 24.0417
9100 23.8243
9200 23.7861
9300 23.9625
9400 23.8163
9500 23.728
9600 23.6457
9700 23.7091
9800 23.9778
9900 23.8731
10000 23.9274
10100 24.0091
10200 24.0672
10300 24.019
10400 23.7158
10500 23.7163
10600 23.3785
10700 23.21
10800 23.0067
10900 23.0037
11000 22.9642
11100 22.9762
11200 22.9975
11300 23.2747
11400 23.2205
11500 23.5169
11600 23.5353
11700 23.4174
11800 23.2396
11900 23.3313
12000 23.4088
12100 23.282
12200 23.3968
12300 23.5236
12400 23.675
12500 23.8161
12600 23.6133
12700 23.5624
12800 23.7255
12900 23.559
13000 23.5157
13100 23.7712
13200 23.8471
13300 23.9287
13400 23.8781
13500 23.7944
13600 23.6336
13700 23.7018
13800 23.8288
13900 23.8404
14000 23.8935
14100 23.8627
14200 23.7994
14300 23.8053
14400 23.514
14500 23.4095
14600 23.5194
14700 23.8429
14800 23.8202
14900 23.6504
15000 23.8211
15100 23.8649
15200 23.8538
15300 23.8662
15400 24.0656
15500 24.1704
15600 23.9508
15700 23.7892
15800 23.7107
15900 23.7518
16000 23.8201
16100 24.0612
16200 23.9869
16300 23.7829
16400 23.6582
16500 23.7132
16600 23.9765
16700 24.2467
16800 24.0618
16900 23.7893
17000 23.5303
17100 23.3586
17200 23.4936
17300 23.7933
17400 23.5229
17500 23.6669
17600 23.8362
